Area,Status,Floor,Transaction,Furnishing,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,luxury_type
738.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,2.1,2,Mira Road Mumbai,Apartment,non luxury
245.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.05,2,Mira Road Mumbai,Apartment,semi luxury
713.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,0.85,2,Mira Road Mumbai,Apartment,non luxury
647.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,0.65,2,Mira Road Mumbai,Apartment,non luxury
648.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,2.0,0.58,2,Kandivali East Mumbai,Apartment,non luxury
764.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,1.78,2,Kandivali West Mumbai,Apartment,semi luxury
904.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,3.0,2.7,2,Ghatkopar West Mumbai,Apartment,non luxury
562.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.3,2,Goregaon East Mumbai,Apartment,non luxury
468.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.25,2,Goregaon East Mumbai,Apartment,non luxury
737.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.25,2,Goregaon East Mumbai,Apartment,non luxury
737.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,2.0,0.85,2,Goregaon East Mumbai,Apartment,semi luxury
668.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,1.3,2,Goregaon East Mumbai,Apartment,semi luxury
576.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,0.99,2,Mumbai,Apartment,non luxury
778.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,1.13,2,Mumbai,Apartment,non luxury
583.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,1.9,2,Santacruz East Mumbai,Apartment,non luxury
418.0,Ready to Move,low level,Resale,Furnished,Unknown,1.0,2.0,2.1,2,Kandivali West Mumbai,Apartment,non luxury
820.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,5.0,1.2,2,Mumbai,Apartment,non luxury
529.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.2,2,Kandivali West Mumbai,Apartment,non luxury
828.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,6.0,1.25,2,Ghatkopar West Mumbai,Apartment,non luxury
421.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,3.3,2,Jogeshwari West Mumbai,Apartment,non luxury
612.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,1.0,2.35,2,Borivali West Mumbai,Apartment,semi luxury
576.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,2.78,2,Goregaon West Mumbai,Apartment,non luxury
720.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,0.98,2,Goregaon West Mumbai,Apartment,semi luxury
720.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,2.68,2,Goregaon West Mumbai,Apartment,semi luxury
638.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.8,2,Goregaon East Mumbai,Apartment,non luxury
590.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,2.25,2,Goregaon East Mumbai,Apartment,non luxury
778.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,1.0,2.1,2,Goregaon East Mumbai,Apartment,non luxury
576.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,1.6,2,Goregaon East Mumbai,Apartment,non luxury
547.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.49,2,Goregaon East Mumbai,Apartment,non luxury
756.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,1.0,2,Goregaon East Mumbai,Apartment,semi luxury
612.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,0.75,2,Goregaon East Mumbai,Apartment,semi luxury
540.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,0.85,2,Goregaon East Mumbai,Apartment,semi luxury
590.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,1.0,1.85,2,Malad West Mumbai,Apartment,non luxury
590.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,2.0,0.6,2,Malad West Mumbai,Apartment,non luxury
792.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,1.5,2,Mumbai,Apartment,non luxury
540.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,1.75,2,Malad West Mumbai,Apartment,semi luxury
540.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.75,2,Malad West Mumbai,Apartment,semi luxury
576.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.6,2,Malad West Mumbai,Apartment,non luxury
504.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,0.8,2,Mira Road Mumbai,Apartment,non luxury
756.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,1.0,1.25,2,Kandivali West Mumbai,Apartment,non luxury
612.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,2.1,2,Kandivali West Mumbai,Apartment,non luxury
468.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,1.2,2,Kandivali West Mumbai,Apartment,semi luxury
598.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.85,2,Mumbai,Apartment,semi luxury
590.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,1.5,2,Kandivali East Mumbai,Apartment,non luxury
677.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.12,2,Kandivali East Mumbai,Apartment,non luxury
454.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,1.95,2,Kandivali East Mumbai,Apartment,non luxury
403.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,2.0,1.55,2,Kandivali East Mumbai,Apartment,non luxury
720.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.3,2,Kandivali East Mumbai,Apartment,non luxury
554.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,1.4,2,Mumbai,Apartment,non luxury
612.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.7,2,Mumbai,Apartment,non luxury
484.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,2.0,1.8,2,Mumbai,Apartment,non luxury
576.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.55,2,Borivali West Mumbai,Apartment,non luxury
720.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.7,2,Borivali West Mumbai,Apartment,semi luxury
720.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,2.0,1.65,2,Mumbai,Apartment,non luxury
720.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.6,2,Mumbai,Apartment,non luxury
792.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,3.0,2,Kandivali East Mumbai,Apartment,non luxury
713.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.32,2,Powai Mumbai,Apartment,non luxury
720.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.45,2,Powai Mumbai,Apartment,non luxury
378.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,0.85,2,Powai Mumbai,Apartment,non luxury
540.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,2.0,2,Vikhroli West Mumbai,Apartment,non luxury
698.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,2.3,2,Vikhroli West Mumbai,Apartment,non luxury
873.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,3.0,0.47,2,Mira Road Mumbai,Apartment,non luxury
558.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,0.85,2,Mira Road Mumbai,Apartment,non luxury
662.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,2.2,2,Mulund West Mumbai,Apartment,semi luxury
662.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.8,2,Andheri West Mumbai,Apartment,non luxury
662.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,1.95,2,Goregaon West Mumbai,Apartment,semi luxury
648.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.75,2,Goregaon East Mumbai,Apartment,non luxury
504.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.75,2,Goregaon East Mumbai,Apartment,non luxury
673.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,1.75,2,Goregaon East Mumbai,Apartment,non luxury
762.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,1.0,1.5,2,Goregaon East Mumbai,Apartment,non luxury
762.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.75,2,Goregaon East Mumbai,Apartment,non luxury
866.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,3.0,1.65,2,Kandivali West Mumbai,Apartment,non luxury
703.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,1.75,2,Andheri East Mumbai,Apartment,non luxury
775.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.65,2,Andheri East Mumbai,Apartment,non luxury
828.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,6.0,1.84,2,Andheri East Mumbai,Apartment,non luxury
792.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.8,2,Bhandup West Mumbai,Apartment,semi luxury
889.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,6.0,2.8,2,Andheri West Mumbai,Apartment,non luxury
713.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,3.5,2,Central Mumbai,Apartment,non luxury
807.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,6.0,1.25,2,Ghatkopar West Mumbai,Apartment,non luxury
807.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,6.0,3.0,2,Andheri East Mumbai,Apartment,non luxury
572.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.2,2,Mumbai,Apartment,non luxury
551.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.0,2,Goregaon East Mumbai,Apartment,semi luxury
576.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,1.0,2,Goregaon East Mumbai,Apartment,semi luxury
828.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,3.0,0.65,2,Goregaon East Mumbai,Apartment,semi luxury
576.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,2.0,0.75,2,Goregaon East Mumbai,Apartment,semi luxury
576.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,0.85,2,Goregaon East Mumbai,Apartment,semi luxury
666.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.1,2,Goregaon East Mumbai,Apartment,semi luxury
684.0,Ready to Move,high level,Resale,Furnished,Unknown,3.0,1.0,1.15,2,Goregaon East Mumbai,Apartment,semi luxury
486.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,4.0,1.5,2,Goregaon East Mumbai,Apartment,non luxury
750.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,1.85,2,Andheri East Mumbai,Apartment,semi luxury
560.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.25,2,Mulund East Mumbai,House,non luxury
504.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,0.65,2,Virar West Mumbai,Apartment,non luxury
684.0,Under Construction,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.5,2,Mira Road Mumbai,Apartment,non luxury
950.0,Ready to Move,low level,New Property,Unfurnished,Opened,2.0,4.0,0.85,2,Mira Road Mumbai,Apartment,semi luxury
1010.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,5.0,0.95,2,Mira Road Mumbai,Apartment,semi luxury
830.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,1.0,0.6,2,Virar West Mumbai,Apartment,semi luxury
1000.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,3.0,6.0,2.75,2,Mahim Mumbai,Apartment,non luxury
731.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,0.41,2,Bandra West Mumbai,Apartment,non luxury
731.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,3.37,2,Bandra West Mumbai,Apartment,non luxury
670.0,Ready to Move,medium level,Resale,Furnished,Unknown,3.0,2.0,0.75,2,Ulhasnagar Mumbai,Apartment,non luxury
641.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,1.55,2,Chembur Mumbai,Apartment,non luxury
922.0,Ready to Move,high level,Resale,Unfurnished,Unknown,3.0,6.0,1.55,2,Chembur Mumbai,Apartment,non luxury
691.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,1.0,1.7,2,Chembur East Mumbai,Apartment,non luxury
1065.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,5.0,0.38,2,Virar West Mumbai,Apartment,non luxury
1200.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,4.0,2.5,2,Mumbai,Apartment,semi luxury
1080.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,6.0,2.25,2,Ghatkopar West Mumbai,Apartment,non luxury
630.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,2.3,2,Borivali West Mumbai,Apartment,non luxury
409.0,Under Construction,medium level,Resale,Furnished,Unknown,2.0,1.0,2.25,2,Borivali West Mumbai,Apartment,non luxury
922.0,Under Construction,high level,Resale,Unfurnished,Unknown,2.0,3.0,2.06,2,Borivali West Mumbai,Apartment,non luxury
507.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,2.0,0.5,2,Mumbai,Apartment,non luxury
979.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,3.0,1.1,2,Andheri East Mumbai,Apartment,non luxury
828.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,5.0,1.7,2,Jogeshwari West Mumbai,Apartment,non luxury
536.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,1.0,1.98,2,Mumbai,Apartment,semi luxury
576.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,2.35,2,Goregaon West Mumbai,Apartment,non luxury
598.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,2.4,2,Andheri West Mumbai,Apartment,non luxury
864.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,3.0,2.1,2,Mumbai,Apartment,non luxury
367.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,3.2,2,Mumbai,Apartment,non luxury
396.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,4.35,2,Matunga West Mumbai,Apartment,semi luxury
662.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,0.8,2,Mira Road Mumbai,Apartment,non luxury
929.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,6.0,0.67,2,Mira Bhayandar Mumbai,Apartment,non luxury
900.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,6.0,1.41,2,Borivali West Mumbai,Apartment,non luxury
820.0,Under Construction,medium level,New Property,Semi-Furnished,Unknown,2.0,4.0,1.2,2,Bhandup West Mumbai,Apartment,non luxury
666.0,Under Construction,medium level,New Property,Semi-Furnished,Unknown,2.0,1.0,2.52,2,Mumbai,Apartment,non luxury
540.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,1.98,2,Bandra East Mumbai,Apartment,non luxury
497.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.98,2,Bandra East Mumbai,Apartment,non luxury
972.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,6.0,1.8,2,Bandra East Mumbai,Apartment,non luxury
576.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,0.48,2,Vasai Mumbai,Apartment,non luxury
871.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,4.0,0.37,2,Vasai East Mumbai,Apartment,non luxury
756.0,Under Construction,high level,Resale,Furnished,Unknown,2.0,2.0,2.2,2,Chembur Mumbai,Apartment,non luxury
756.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,1.0,4.5,2,Worli Mumbai,Apartment,non luxury
477.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,1.0,2.6,2,Kandivali West Mumbai,Apartment,non luxury
477.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,1.0,2.45,2,Chembur Mumbai,Apartment,non luxury
756.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.6,2,Chembur Mumbai,Apartment,non luxury
904.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,6.0,1.75,2,Chembur Mumbai,Apartment,non luxury
1221.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,4.0,1.95,2,Chembur Mumbai,Apartment,non luxury
1100.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,3.0,1.49,2,Borivali West Mumbai,Apartment,non luxury
692.0,Under Construction,medium level,New Property,Semi-Furnished,Unknown,2.0,1.0,2.35,2,Malad East Mumbai,Apartment,non luxury
692.0,Under Construction,high level,New Property,Semi-Furnished,Unknown,2.0,1.0,2.55,2,Bandra East Mumbai,Apartment,non luxury
897.0,Under Construction,medium level,Resale,Unfurnished,Unknown,2.0,4.0,2.1,2,Borivali West Mumbai,Apartment,non luxury
897.0,Under Construction,medium level,Resale,Unfurnished,Unknown,2.0,5.0,2.27,2,Sion East Mumbai,Apartment,non luxury
1134.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,6.0,2.27,2,Sion East Mumbai,Apartment,non luxury
1141.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,6.0,2.25,2,Sion Mumbai,Apartment,non luxury
756.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,2.17,2,Sion Mumbai,Apartment,non luxury
497.0,Under Construction,high level,Resale,Unfurnished,Unknown,2.0,1.0,2.15,2,Sion East Mumbai,Apartment,non luxury
685.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,2.0,2,Sion East Mumbai,Apartment,non luxury
720.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,0.52,2,Mumbai,Apartment,non luxury
655.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.4,2,Andheri East Mumbai,Apartment,non luxury
586.0,Under Construction,medium level,New Property,Semi-Furnished,Unknown,2.0,2.0,0.41,2,Virar West Mumbai,Apartment,non luxury
648.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,1.98,2,Virar West Mumbai,Apartment,non luxury
454.0,Under Construction,low level,Resale,Unfurnished,Unknown,2.0,2.0,0.62,2,Virar West Mumbai,Apartment,non luxury
1100.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,4.0,2.5,2,Worli Mumbai,Apartment,non luxury
900.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,6.0,1.7,2,Mumbai,Apartment,non luxury
700.0,Ready to Move,high level,New Property,Unfurnished,Unknown,2.0,1.0,1.32,2,Charni Road Mumbai,Apartment,non luxury
1015.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,6.0,3.33,2,Dadar East Mumbai,Apartment,non luxury
585.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,3.3,2,Dadar East Mumbai,Apartment,non luxury
612.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,3.25,2,Dadar East Mumbai,Apartment,non luxury
716.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,3.15,2,Mumbai,Apartment,non luxury
677.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,2.4,2,Borivali West Mumbai,Apartment,non luxury
1008.0,Under Construction,low level,New Property,Unfurnished,1 Covered,3.0,3.0,1.23,3,Mumbai,Apartment,non luxury
912.0,Under Construction,low level,New Property,Unfurnished,1 Covered,3.0,6.0,2.85,3,Mumbai,Apartment,non luxury
1155.0,Under Construction,low level,New Property,Unfurnished,1 Covered,4.0,6.0,13.86,3,Mumbai,Apartment,non luxury
806.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,2.05,3,Mumbai,Apartment,non luxury
1009.0,Under Construction,low level,New Property,Unfurnished,1 Covered,3.0,3.0,2.96,3,Mumbai,Apartment,non luxury
1093.0,Under Construction,low level,New Property,Unfurnished,1 Covered,3.0,3.0,4.22,3,Mumbai,Apartment,non luxury
1332.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,4.0,5.19,3,Mumbai,Apartment,non luxury
1726.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,3.72,3,Mumbai,Apartment,non luxury
1363.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,3.75,3,Mumbai,Apartment,non luxury
1075.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,3.0,3.17,3,Mumbai,Apartment,non luxury
1022.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,2.0,3.29,3,Mumbai,Apartment,non luxury
1062.0,Ready to Move,low level,New Property,Unfurnished,Unknown,3.0,5.0,6.37,3,Mumbai,Apartment,non luxury
1040.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,2.0,3.95,3,Mumbai,Apartment,non luxury
1040.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,3.95,3,Mumbai,Apartment,non luxury
1140.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,5.49,3,Mumbai,Apartment,non luxury
1199.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,4.15,3,Mumbai,Apartment,non luxury
934.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,4.84,3,Mumbai,Apartment,non luxury
1254.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,6.0,7.46,3,Mumbai,Apartment,non luxury
1100.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,5.5,3,Mumbai,Apartment,non luxury
789.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,5.0,0.89,3,Mumbai,Apartment,non luxury
1200.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,2.0,5.49,3,Mumbai,Apartment,non luxury
1014.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,1.0,3.54,3,Mumbai,Apartment,non luxury
1104.0,Under Construction,low level,New Property,Unfurnished,Unknown,3.0,5.0,5.86,3,Mumbai,Apartment,non luxury
