Area,Status,Floor,Transaction,Furnishing,Society,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,Main Road,Pool,Garden/Park,pricepersqft
392.0,Under Construction,15.0,Resale,Unfurnished,Auris Ilaria,1 Covered,2.0,1.0,1.05,1,Malad West Mumbai,Apartment,1,1,1,2678.57
421.0,Ready to Move,15.0,Resale,Unfurnished,Modispaces Volga,1 Covered,2.0,2.0,1.42,1,Shimpoli Mumbai,Apartment,0,0,1,3372.92
378.0,Ready to Move,23.0,Resale,Unfurnished,Hiranandani Regent Hill,1 Covered,2.0,1.0,1.8,1,Hiranandani Gardens Mumbai,Apartment,0,0,1,4761.9
476.0,Ready to Move,7.0,Resale,Unfurnished,Mhada Tungwa,1 Open,2.0,2.0,1.05,1,Powai Mumbai,Apartment,0,0,1,2205.88
480.0,Ready to Move,5.0,Resale,Unfurnished,Kal,Unknown,2.0,1.0,1.38,1,Unknown,Apartment,1,0,0,2875.0
448.0,Under Construction,12.0,New Property,Unfurnished,Godrej Urban Park,1 Covered,2.0,2.0,1.44,1,Chandivali Mumbai,Apartment,0,1,1,3214.29
456.0,Under Construction,8.0,New Property,Unfurnished,Kamlesh Apartments,1 Covered,2.0,1.0,1.47,1,Jijamata Colony Mumbai,Apartment,1,0,1,3223.68
434.0,Ready to Move,5.0,Resale,Unfurnished,Sheth Irene,1 Covered,2.0,1.0,1.2,1,Unknown,Apartment,1,0,1,2764.98
472.0,Under Construction,0.0,New Property,Unfurnished,Parle Nimesh,Unknown,1.0,1.0,1.98,1,Vile Parle East Mumbai,Apartment,1,0,0,4194.92
425.0,Ready to Move,4.0,New Property,Unfurnished,Neumec Heights,1 Covered,2.0,1.0,1.88,1,Vile Parle East Mumbai,Apartment,0,0,1,4423.53
450.0,Ready to Move,4.0,Resale,Semi-Furnished,Evershine Millenium Paradise,Unknown,1.0,1.0,0.98,1,Unknown,Apartment,1,0,1,2177.78
377.0,Under Construction,10.0,New Property,Semi-Furnished,Paradigm Alaya,1 Open,2.0,1.0,0.81,1,Oshiwara Mumbai,Apartment,1,1,1,2148.54
419.0,Ready to Move,10.0,Resale,Semi-Furnished,Prayag Heights,Unknown,2.0,1.0,1.16,1,Goregaon East Mumbai,Apartment,1,0,1,2768.5
454.0,Ready to Move,0.0,New Property,Unfurnished,Raghav Nova,1 Covered,2.0,1.0,1.02,1,Kurla East Mumbai,Apartment,1,1,1,2246.7
463.0,Under Construction,12.0,New Property,Unfurnished,Nicco New India Chamber,1 Covered,2.0,2.0,1.2,1,Andheri East Mumbai,Apartment,1,0,1,2591.79
550.0,Ready to Move,1.0,Resale,Semi-Furnished,Malabar Hill Mumbai,1 Open,1.0,1.0,3.7,1,Malabar Hill Mumbai,Apartment,1,0,1,6727.27
425.0,Ready to Move,6.0,New Property,Semi-Furnished,Naman Premier,Unknown,2.0,2.0,1.19,1,Andheri East Mumbai,Apartment,0,0,1,2800.0
390.0,Under Construction,10.0,New Property,Semi-Furnished,Ruparel Urbana,1 Covered,2.0,2.0,0.89,1,Kurla Mumbai,Apartment,1,0,1,2282.05
550.0,Ready to Move,17.0,Resale,Semi-Furnished,lokhandwala residency,1 Covered,1.0,1.0,2.8,1,Worli Mumbai,Apartment,0,0,1,5090.91
443.0,Ready to Move,8.0,New Property,Unfurnished,Viceroy,1 Covered,2.0,1.0,1.5,1,Chembur East Mumbai,Apartment,0,0,1,3386.0
449.0,Under Construction,7.0,New Property,Unfurnished,Borivali West Mumbai,1 Covered,1.0,1.0,1.53,1,Borivali West Mumbai,Apartment,0,0,1,3407.57
435.0,Under Construction,41.0,Resale,Unfurnished,Sheth Irene,1 Covered,2.0,2.0,1.35,1,Unknown,Apartment,1,0,0,3103.45
413.0,Under Construction,11.0,New Property,Unfurnished,Sapphire Dotom Isle,1 Covered,2.0,1.0,0.85,1,Malad West Mumbai,Apartment,0,1,1,2058.11
485.0,Ready to Move,4.0,Resale,Unfurnished,N M Joshi Annex 4,1 Open,2.0,2.0,1.09,1,Gavanpada Mulund East Mumbai,Apartment,1,0,0,2247.42
381.0,Ready to Move,0.0,Resale,Unfurnished,L&T Emerald Isle,1 Covered,2.0,1.0,1.48,1,Unknown,Apartment,0,0,1,3884.51
431.0,Ready to Move,5.0,New Property,Unfurnished,Crescent Silverwoods,1 Covered,1.0,2.0,1.21,1,Chandivali Mumbai,Apartment,1,0,0,2807.42
365.0,Under Construction,22.0,New Property,Unfurnished,Sethia Pride,1 Open,2.0,2.0,0.97,1,Kandivali East Mumbai,Apartment,0,0,1,2657.53
378.0,Under Construction,4.0,New Property,Unfurnished,Dimple Westwood,Unknown,1.0,1.0,0.9,1,Unknown,Apartment,1,0,0,2380.95
429.0,Under Construction,7.0,Resale,Unfurnished,Godrej Nest,Unknown,2.0,2.0,1.21,1,Kandivali East Mumbai,Apartment,0,1,1,2820.51
441.0,Under Construction,0.0,New Property,Unfurnished,Raghukul Chsl,1 Open,2.0,2.0,1.03,1,Shailendra Nagar Mumbai,Apartment,1,0,0,2335.6
476.0,Under Construction,0.0,Resale,Unfurnished,Goraswadi Mumbai,1 Covered,2.0,1.0,1.25,1,Goraswadi Mumbai,Apartment,0,0,0,2626.05
390.0,Under Construction,0.0,New Property,Unfurnished,DP Star,1 Open,2.0,1.0,0.85,1,Bhandup West Mumbai,House,0,0,1,2179.49
427.0,Under Construction,0.0,New Property,Unfurnished,RIPL Aikya Roots,Unknown,2.0,2.0,1.25,1,Vikhroli Mumbai,Apartment,1,0,0,2927.4
437.0,Under Construction,10.0,New Property,Unfurnished,Bol,1 Covered,2.0,1.0,0.51,1,Unknown,Apartment,1,1,1,1167.05
323.0,Under Construction,6.0,New Property,Unfurnished,Paton Towers,Unknown,2.0,2.0,0.68,1,Lokhandwala Township Kandivali East Mumbai,Apartment,0,1,1,2105.26
500.0,Under Construction,8.0,Resale,Unfurnished,Godrej Nest,Unknown,2.0,2.0,1.2,1,Kandivali East Mumbai,Apartment,1,0,0,2400.0
518.0,Under Construction,10.0,New Property,Semi-Furnished,Raj Heritage 2,1 Open,2.0,3.0,0.65,1,Mira Road East Mumbai,Apartment,1,0,1,1254.83
459.0,Under Construction,15.0,New Property,Semi-Furnished,Sunbeam Heights,1 Covered,1.0,1.0,1.39,1,Shakti Nagar Adarsh Nagar Mumbai,Apartment,0,0,1,3028.32
440.0,Under Construction,8.0,New Property,Unfurnished,Chandak Highscape City 1A,1 Covered,2.0,1.0,0.99,1,Chembur Mumbai,Apartment,0,0,0,2250.0
419.0,Under Construction,6.0,New Property,Unfurnished,DPS Nakshatra Heights,1 Covered,2.0,2.0,1.05,1,Sector 2 Charkop Mumbai,Apartment,0,0,0,2505.97
453.0,Ready to Move,0.0,New Property,Unfurnished,Adityaraj Amrut,1 Open,2.0,2.0,0.91,1,Ghatkopar East Mumbai,Apartment,1,0,1,2008.83
467.0,Under Construction,14.0,New Property,Semi-Furnished,Paranjape Aspire,1 Covered,2.0,1.0,1.49,1,SV Patel Nagar Andheri West Mumbai,Apartment,0,0,1,3190.58
285.0,Under Construction,5.0,New Property,Semi-Furnished,Sky City,1 Open,1.0,1.0,0.3,1,Virar West Mumbai,Apartment,0,0,1,1052.63
432.0,Under Construction,1.0,New Property,Semi-Furnished,The Meridian Towers,1 Open,2.0,1.0,1.01,1,Ghatkopar West Mumbai,Apartment,1,0,0,2337.96
381.0,Under Construction,13.0,New Property,Unfurnished,Apex Green Wood,1 Covered,2.0,3.0,0.9,1,Borivali Mumbai,Apartment,1,0,0,2362.2
418.0,Under Construction,9.0,New Property,Semi-Furnished,Dimple Westwood,1 Covered,2.0,1.0,0.92,1,Dahanukar Wadi Mumbai,Apartment,1,0,1,2200.96
422.0,Under Construction,0.0,New Property,Unfurnished,Advait Eternal,Unknown,1.0,2.0,1.2,1,Kurla East Mumbai,Apartment,1,0,1,2843.6
345.0,Under Construction,42.0,New Property,Unfurnished,Ruparel Optima,Unknown,2.0,1.0,0.75,1,Kandivali West Mumbai,Apartment,1,1,1,2173.91
457.0,Under Construction,9.0,Resale,Unfurnished,Sainath Vrindavan,1 Covered,1.0,1.0,1.11,1,Unknown,Apartment,0,0,1,2428.88
422.0,Under Construction,9.0,New Property,Unfurnished,Mohite Mrugank,Unknown,2.0,2.0,0.92,1,Shell Colony Mumbai,Apartment,1,0,0,2180.09
457.0,Under Construction,35.0,New Property,Unfurnished,Runwal Pinnacle,1 Covered,2.0,2.0,1.32,1,Unknown,Apartment,1,1,0,2888.4
528.0,Ready to Move,9.0,Resale,Semi-Furnished,Dheeraj Hill View Tower,Unknown,2.0,2.0,0.9,1,Kandivali East Mumbai,Apartment,1,0,1,1704.55
454.0,Under Construction,14.0,Resale,Unfurnished,Samarth Tanish,1 Covered,2.0,2.0,1.3,1,Goregaon East Mumbai,Apartment,1,0,0,2863.44
400.0,Under Construction,12.0,Resale,Unfurnished,Aplite Greenstone Heritage,1 Covered,2.0,2.0,1.72,1,Fort Mumbai,Apartment,1,1,1,4300.0
445.0,Under Construction,10.0,New Property,Semi-Furnished,Kurla West Mumbai,1 Covered,1.0,1.0,1.16,1,Kurla West Mumbai,Apartment,1,0,1,2606.74
447.0,Under Construction,11.0,New Property,Unfurnished,Ashford Regal,1 Open,2.0,1.0,0.96,1,Bhandup West Mumbai,Apartment,1,1,1,2147.65
413.0,Under Construction,12.0,New Property,Unfurnished,Antariksh Ace,1 Covered,2.0,1.0,1.34,1,Bandra East Mumbai,Apartment,1,0,1,3244.55
435.0,Under Construction,23.0,New Property,Semi-Furnished,Mahindra Vista,1 Covered,2.0,2.0,1.19,1,Unknown,Apartment,1,0,1,2735.63
379.0,Ready to Move,9.0,Resale,Semi-Furnished,Hiranandani Regent Hill,1 Covered,2.0,1.0,1.85,1,Hiranandani Gardens Mumbai,Apartment,1,0,1,4881.27
391.0,Under Construction,30.0,New Property,Unfurnished,34 Park Estate,Unknown,2.0,1.0,1.1,1,Goregaon West Mumbai,Apartment,1,1,1,2813.3
420.0,Under Construction,15.0,New Property,Unfurnished,Satre Happynest,Unknown,2.0,1.0,0.87,1,Kanjurmarg East Mumbai,Apartment,1,1,1,2071.43
400.0,Under Construction,15.0,New Property,Unfurnished,Aplite Greenstone Heritage,Unknown,2.0,2.0,1.7,1,Fort Mumbai,Apartment,1,1,1,4250.0
428.0,Under Construction,0.0,New Property,Unfurnished,Sardar Inspire Residency,Unknown,1.0,1.0,1.0,1,Andheri East Mumbai,Apartment,0,0,1,2336.45
440.0,Under Construction,16.0,New Property,Unfurnished,Kalpataru Vivant,1 Covered,2.0,1.0,1.25,1,Andheri East Mumbai,Apartment,1,1,1,2840.91
550.0,Ready to Move,0.0,Resale,Semi-Furnished,Mayfair Sonata Greens,1 Covered,2.0,3.0,1.15,1,Vikhroli West Mumbai,Apartment,1,0,0,2090.91
464.0,Under Construction,11.0,New Property,Unfurnished,Techovision Vivanta Marvel,1 Open,2.0,1.0,0.63,1,Mira Road East Mumbai,Apartment,1,1,1,1357.76
412.0,Under Construction,21.0,New Property,Semi-Furnished,Raj Heritage 2,1 Open,2.0,3.0,0.8,1,Queens Park Mumbai,Apartment,1,0,1,1941.75
480.0,Under Construction,19.0,New Property,Semi-Furnished,The Baya Sunrise,1 Covered,2.0,1.0,1.6,1,Dadar East Mumbai,Apartment,1,0,1,3333.33
496.0,Under Construction,5.0,New Property,Unfurnished,Jeevan Tara CHS LTD,1 Covered,2.0,1.0,1.98,1,Vile Parle East Mumbai,Apartment,1,0,0,3991.94
435.0,Under Construction,10.0,New Property,Unfurnished,Aayush Ayaansh,1 Covered,1.0,2.0,1.45,1,Chembur East Mumbai,Apartment,1,0,1,3333.33
441.0,Under Construction,0.0,New Property,Unfurnished,Shraddha Park City,Unknown,1.0,1.0,1.1,1,Borivali East Mumbai,Apartment,0,0,0,2494.33
465.0,Ready to Move,0.0,New Property,Unfurnished,Yash Platina,Unknown,2.0,3.0,0.46,1,Unknown,Apartment,1,1,1,989.25
450.0,Under Construction,0.0,New Property,Unfurnished,Godrej Urban Park,Unknown,2.0,2.0,1.35,1,Chandivali Mumbai,Apartment,0,1,1,3000.0
435.0,Under Construction,0.0,New Property,Unfurnished,Ruparel Panache,Unknown,2.0,1.0,2.39,1,Santacruz West Mumbai,Apartment,0,0,1,5494.25
425.0,Under Construction,0.0,New Property,Unfurnished,Ruparel Premia,Unknown,1.0,2.0,1.15,1,Mulund West Mumbai,Apartment,0,0,0,2705.88
423.0,Under Construction,0.0,New Property,Unfurnished,Sheetal Kiara,Unknown,2.0,1.0,1.0,1,Goregaon West Mumbai,Apartment,0,0,0,2364.07
441.0,Under Construction,0.0,New Property,Unfurnished,Asshna Seabliss,Unknown,1.0,1.0,1.54,1,Andheri West Mumbai,Apartment,0,0,0,3492.06
855.0,Under Construction,12.0,New Property,Semi-Furnished,Virtuoso Ananta,1 Open,2.0,4.0,0.95,1,Mira Road Area Mumbai,Apartment,1,0,0,1111.11
406.0,Under Construction,15.0,Resale,Semi-Furnished,I Stay,1 Covered,2.0,1.0,0.99,1,Marol Mumbai,Apartment,1,0,0,2438.42
487.0,Ready to Move,17.0,Resale,Semi-Furnished,Lodha Casa Maxima,1 Covered,1.0,1.0,0.7,1,Mira Road East Mumbai,Apartment,0,0,0,1437.37
550.0,Ready to Move,16.0,Resale,Unfurnished,Shanti Heights,Unknown,2.0,2.0,1.42,1,Mulund West Mumbai,Apartment,1,0,1,2581.82
490.0,Under Construction,0.0,New Property,Unfurnished,Umiya Oasis,Unknown,2.0,3.0,0.59,1,Mira Road Area Mumbai,Apartment,0,0,0,1204.08
400.0,Ready to Move,6.0,Resale,Unfurnished,Juhu Lane Mumbai,1 Open,1.0,2.0,1.7,1,Juhu Lane Mumbai,Apartment,1,0,0,4250.0
570.0,Ready to Move,6.0,Resale,Unfurnished,Gulmohar Avenue,1 Open,2.0,1.0,0.88,1,Bandra East Mumbai,Apartment,1,0,0,1543.86
432.0,Under Construction,10.0,New Property,Unfurnished,Metro Paradise,Unknown,2.0,2.0,1.08,1,Mulund West Mumbai,Apartment,0,0,1,2500.0
450.0,Ready to Move,7.0,Resale,Unfurnished,Kateeleshwari Apartment,Unknown,2.0,3.0,1.07,1,Mulund West Mumbai,Apartment,1,0,0,2377.78
439.0,Under Construction,0.0,New Property,Unfurnished,Kalpataru Vivant,Unknown,1.0,1.0,1.13,1,Unknown,Apartment,1,0,0,2574.03
413.0,Under Construction,5.0,New Property,Unfurnished,V Laxmi Queens Park,1 Covered,2.0,1.0,1.07,1,Chembur East Mumbai,Apartment,1,0,0,2590.8
450.0,Ready to Move,3.0,Resale,Semi-Furnished,Sai Simran Tower,1 Covered,1.0,1.0,1.2,1,Chembur East Mumbai,Apartment,1,0,0,2666.67
480.0,Under Construction,0.0,New Property,Unfurnished,AJMERA BOULEVARD,1 Covered,2.0,1.0,1.3,1,Malad West Mumbai,Apartment,1,0,0,2708.33
441.0,Under Construction,15.0,New Property,Unfurnished,Salangpur Salasar Aavatar,Unknown,2.0,3.0,0.62,1,Mira Road East Mumbai,Apartment,1,0,1,1405.9
375.0,Under Construction,9.0,New Property,Unfurnished,Adityaraj Anchor,Unknown,2.0,1.0,0.77,1,Vikhroli East Mumbai,Apartment,1,0,0,2053.33
414.0,Under Construction,9.0,New Property,Unfurnished,Celestia,Unknown,2.0,2.0,0.99,1,Mulund East Mumbai,Apartment,1,0,0,2391.3
450.0,Under Construction,10.0,New Property,Unfurnished,Magathane Press Enclave,1 Covered,2.0,1.0,1.03,1,Magathane Mumbai,Apartment,0,0,1,2288.89
379.0,Under Construction,30.0,New Property,Unfurnished,78 Lake Town,1 Covered,2.0,2.0,0.69,1,Jamil Nagar Mumbai,Apartment,1,0,0,1820.58
495.0,Ready to Move,2.0,Resale,Semi-Furnished,Godrej Serenity Mumbai,Unknown,1.0,1.0,1.59,1,Chembur Mumbai,Apartment,0,1,1,3212.12
419.0,Ready to Move,3.0,Resale,Unfurnished,Rivali Park,1 Covered,1.0,2.0,1.27,1,Borivali East Mumbai,Apartment,1,0,0,3031.03
400.0,Under Construction,12.0,New Property,Semi-Furnished,Aplite Greenstone Heritage,1 Covered,1.0,1.0,1.87,1,Fort Mumbai,Apartment,1,0,0,4675.0
262.0,Under Construction,7.0,New Property,Unfurnished,UK Luxecity,1 Covered,2.0,1.0,0.65,1,Kandivali East Mumbai,Apartment,1,0,1,2480.92
409.0,Under Construction,8.0,New Property,Semi-Furnished,Nakshatra Aazstha,1 Open,2.0,3.0,0.36,1,Madhuban Township Mumbai,Apartment,0,0,0,880.2
385.0,Under Construction,1.0,New Property,Unfurnished,Atmiya Centria,Unknown,2.0,1.0,1.23,1,Santacruz East Mumbai,Apartment,1,0,1,3194.81
430.0,Under Construction,0.0,New Property,Unfurnished,L&T 77 Crossroads,Unknown,2.0,1.0,1.08,1,Ghatkopar East Mumbai,Apartment,0,0,1,2511.63
446.0,Under Construction,14.0,New Property,Semi-Furnished,Prabhat Residency,1 Covered,2.0,1.0,1.43,1,Santacruz East Mumbai,Apartment,1,0,0,3206.28
419.0,Under Construction,15.0,New Property,Semi-Furnished,DPS Nakshatra Heights,1 Covered,2.0,1.0,1.09,1,Kandivali West Mumbai,Apartment,0,0,1,2601.43
436.0,Under Construction,12.0,New Property,Unfurnished,Tagore Nagar Mumbai,Unknown,2.0,2.0,0.85,1,Tagore Nagar Mumbai,Apartment,1,0,0,1949.54
415.0,Under Construction,15.0,New Property,Furnished,Siddharth Nagar Siddhiv,1 Covered,2.0,2.0,1.05,1,Unknown,Apartment,1,0,0,2530.12
351.0,Under Construction,8.0,New Property,Unfurnished,HS Samarpan,Unknown,2.0,2.0,0.78,1,Ghatkopar East Mumbai,Apartment,1,0,0,2222.22
475.0,Under Construction,0.0,Resale,Semi-Furnished,Paranjape Athena,2 Covered,2.0,2.0,1.7,1,Bandra East Mumbai,Apartment,1,0,0,3578.95
382.0,Ready to Move,14.0,Resale,Semi-Furnished,Hiranandani Zen Maple,Unknown,1.0,2.0,1.62,1,Powai Mumbai,Apartment,1,0,1,4240.84
454.0,Under Construction,20.0,New Property,Unfurnished,Sheth Irene,1 Covered,2.0,1.0,1.1,1,Malad West Mumbai,Apartment,1,0,0,2422.91
424.0,Under Construction,0.0,New Property,Unfurnished,Kalpataru Vivant,1 Covered,2.0,1.0,1.4,1,Unknown,Apartment,1,0,0,3301.89
421.0,Under Construction,7.0,New Property,Unfurnished,Modirealty Ashvattha,Unknown,2.0,2.0,1.01,1,Shailendra Nagar Mumbai,Apartment,1,0,1,2399.05
401.0,Under Construction,26.0,New Property,Unfurnished,Roswalt Zaiden,Unknown,2.0,1.0,1.12,1,Jogeshwari West Mumbai,Apartment,1,1,1,2793.02
405.0,Under Construction,10.0,New Property,Unfurnished,Radha Krishna,1 Covered,2.0,1.0,1.25,1,Goregaon East Mumbai,Apartment,1,0,0,3086.42
550.0,Under Construction,8.0,Resale,Unfurnished,Royal Pristo,Unknown,1.0,1.0,0.76,1,Malad East Mumbai,Apartment,1,0,0,1381.82
372.0,Under Construction,14.0,New Property,Unfurnished,Metro Crown,1 Covered,2.0,2.0,0.8,1,Vikhroli West Mumbai,Apartment,1,0,1,2150.54
394.0,Under Construction,20.0,New Property,Unfurnished,Kalpataru Srishti Namaah,1 Covered,2.0,1.0,0.87,1,Mira Road Area Mumbai,Apartment,1,1,1,2208.12
650.0,Ready to Move,10.0,Resale,Unfurnished,Gaurav Samruddhi,Unknown,2.0,3.0,0.58,1,Mira Road Area Mumbai,Apartment,0,0,0,892.31
600.0,Under Construction,8.0,New Property,Semi-Furnished,Mayfair Virar Gardens,1 Covered,2.0,1.0,0.38,1,Virar West Mumbai,Apartment,1,0,1,633.33
424.0,Under Construction,20.0,New Property,Semi-Furnished,Ruparel Vivanza,1 Open,2.0,1.0,1.47,1,Byculla East Mumbai,Apartment,1,0,0,3466.98
400.0,Under Construction,39.0,New Property,Unfurnished,Shree Ram Krishna Garden,1 Covered,1.0,1.0,0.64,1,Mira Road East Mumbai,Apartment,1,0,1,1600.0
380.0,Under Construction,17.0,New Property,Semi-Furnished,Hiranandani Regent Hill,1 Covered,2.0,1.0,1.7,1,Hiranandani Gardens Mumbai,Apartment,1,1,1,4473.68
452.0,Ready to Move,0.0,New Property,Furnished,Marina Enclave,1 Covered,2.0,1.0,1.2,1,Unknown,Apartment,1,0,1,2654.87
650.0,Ready to Move,7.0,Resale,Semi-Furnished,Agarwal Meadows,Unknown,2.0,1.0,0.4,1,Virar West Mumbai,Apartment,0,0,0,615.38
424.0,Under Construction,1.0,New Property,Unfurnished,CHARKOP 1 ABHILASHA CO OPERATIVE HOUSING SOCIETY LIMITED,Unknown,2.0,1.0,0.83,1,Kandivali West Mumbai,Apartment,1,0,0,1957.55
400.0,Ready to Move,0.0,Resale,Semi-Furnished,Gokul Samruddhi,Unknown,2.0,2.0,0.32,1,Virar West Mumbai,Apartment,1,0,1,800.0
457.0,Under Construction,10.0,New Property,Unfurnished,Gauri Excellency,1 Covered,2.0,3.0,1.0,1,Kandivali West Mumbai,Apartment,1,0,0,2188.18
424.0,Under Construction,35.0,New Property,Semi-Furnished,Runwal Avenue,1 Covered,2.0,1.0,1.17,1,Kanjurmarg East Mumbai,Apartment,1,0,1,2759.43
375.0,Under Construction,-1.0,New Property,Unfurnished,JP Infra Mira Road,1 Covered,2.0,2.0,0.7,1,Unknown,Apartment,1,1,1,1866.67
444.0,Ready to Move,5.0,New Property,Semi-Furnished,Santacruz East Mumbai,Unknown,1.0,1.0,1.4,1,Santacruz East Mumbai,House,1,0,0,3153.15
480.0,Ready to Move,3.0,Resale,Unfurnished,Gavanpada Mulund East Mumbai,Unknown,1.0,2.0,1.05,1,Gavanpada Mulund East Mumbai,Apartment,0,0,1,2187.5
475.0,Ready to Move,14.0,Resale,Unfurnished,Beauty Landmark,Unknown,1.0,2.0,0.85,1,Bhandup West Mumbai,Apartment,1,0,0,1789.47
419.0,Under Construction,12.0,New Property,Unfurnished,Nandanvan,Unknown,2.0,1.0,0.88,1,Kandivali West Mumbai,Apartment,1,0,0,2100.24
410.0,Under Construction,18.0,New Property,Unfurnished,I Stay,Unknown,2.0,1.0,0.99,1,Marol Mumbai,Apartment,1,0,0,2414.63
460.0,Ready to Move,5.0,Resale,Unfurnished,Satellite Garden,1 Open,2.0,1.0,1.3,1,Gokuldham Colony Goregaon East Mumbai,Apartment,1,0,0,2826.09
452.0,Ready to Move,13.0,Resale,Unfurnished,Marina Enclave,1 Covered,2.0,2.0,1.05,1,Unknown,Apartment,1,1,1,2323.01
471.0,Under Construction,5.0,New Property,Unfurnished,Piramal Revanta,1 Covered,1.0,1.0,1.19,1,Mulund West Mumbai,Apartment,1,1,1,2526.54
435.0,Under Construction,5.0,New Property,Unfurnished,Piramal Revanta,1 Covered,1.0,1.0,0.99,1,MTNL Colony Mumbai,Apartment,1,1,1,2275.86
396.0,Under Construction,10.0,New Property,Unfurnished,Adi Darsshan,1 Covered,2.0,2.0,1.39,1,Lower Parel East Mumbai,Apartment,1,0,0,3510.1
500.0,Ready to Move,1.0,Resale,Unfurnished,Madhuchandra CHS,Unknown,2.0,1.0,1.1,1,Ghatkopar West Mumbai,Apartment,1,0,1,2200.0
401.0,Under Construction,5.0,New Property,Unfurnished,Ashford Regal,1 Covered,1.0,1.0,0.84,1,Nahur West Mumbai,Apartment,1,1,1,2094.76
385.0,Under Construction,12.0,New Property,Unfurnished,Aplite Greenstone Heritage,Unknown,2.0,1.0,1.65,1,Fort Mumbai,Apartment,1,1,1,4285.71
321.0,Under Construction,11.0,New Property,Unfurnished,Uptown,Unknown,2.0,2.0,0.62,1,Kandivali East Mumbai,Apartment,1,0,0,1931.46
480.0,Ready to Move,4.0,Resale,Unfurnished,Godrej Serenity Mumbai,Unknown,1.0,1.0,1.8,1,Chembur Mumbai,Apartment,1,1,1,3750.0
380.0,Ready to Move,7.0,Resale,Semi-Furnished,Hiranandani Gardens,1 Covered,1.0,2.0,1.48,1,Powai Mumbai,Apartment,0,0,1,3894.74
440.0,Ready to Move,16.0,Resale,Semi-Furnished,Conwood Astoria,1 Open,2.0,1.0,1.12,1,Gokuldham Colony Goregaon East Mumbai,Apartment,0,0,1,2545.45
452.0,Ready to Move,0.0,Resale,Semi-Furnished,Marina Enclave,Unknown,2.0,2.0,1.08,1,Unknown,Apartment,0,1,1,2389.38
510.0,Ready to Move,11.0,Resale,Unfurnished,Manavsthal,Unknown,1.0,2.0,1.5,1,Andheri East Mumbai,Apartment,1,1,1,2941.18
429.0,Ready to Move,7.0,Resale,Semi-Furnished,Kanakia Silicon Valley,Unknown,1.0,2.0,1.4,1,Powai Mumbai,Apartment,1,1,1,3263.4
280.0,Ready to Move,3.0,Resale,Semi-Furnished,Mantri Park,Unknown,2.0,1.0,0.6,1,Goregaon East Mumbai,Apartment,0,0,1,2142.86
440.0,Ready to Move,19.0,Resale,Semi-Furnished,Conwood Astoria,1 Covered,2.0,3.0,1.15,1,Gokuldham Colony Goregaon East Mumbai,Apartment,1,0,1,2613.64
450.0,Ready to Move,1.0,Resale,Semi-Furnished,Sundervan Crystal CHS,1 Open,1.0,2.0,1.8,1,Andheri West Mumbai,Apartment,0,0,0,4000.0
359.0,Ready to Move,7.0,Resale,Unfurnished,Chaitanya Anand Lunkhod CHSL,1 Open,2.0,2.0,1.3,1,Andheri West Mumbai,Apartment,1,0,1,3621.17
400.0,Ready to Move,3.0,Resale,Unfurnished,Sheth Vasant Utsav,1 Covered,1.0,1.0,1.07,1,Kandivali East Mumbai,Apartment,1,1,1,2675.0
350.0,Under Construction,9.0,Resale,Unfurnished,Suraj Eterna,1 Covered,1.0,1.0,1.9,1,Mahim Mumbai,Apartment,1,0,0,5428.57
410.0,Ready to Move,2.0,Resale,Semi-Furnished,Nalasopara West Mumbai,Opened,1.0,1.0,0.54,1,Nalasopara West Mumbai,Apartment,1,0,1,1317.07
450.0,Ready to Move,7.0,Resale,Semi-Furnished,Kandarpada Mumbai,Unknown,1.0,2.0,0.95,1,Kandarpada Mumbai,Apartment,1,0,0,2111.11
506.0,Ready to Move,6.0,Resale,Semi-Furnished,Manik Apartment,1 Covered,2.0,1.0,2.2,1,Dadar West Mumbai,Apartment,1,0,0,4347.83
400.0,Ready to Move,4.0,Resale,Semi-Furnished,Hiranandani Zen Maple,1 Covered,1.0,1.0,1.52,1,Hiranandani Gardens Mumbai,Apartment,1,0,1,3800.0
267.0,Under Construction,6.0,Resale,Unfurnished,Green View,Unknown,1.0,1.0,0.56,1,Kandivali West Mumbai,Apartment,1,0,1,2097.38
380.0,Under Construction,5.0,New Property,Unfurnished,Sahakar Vista,Unknown,2.0,1.0,0.76,1,Dahisar East Mumbai,Apartment,1,0,1,2000.0
380.0,Under Construction,12.0,New Property,Unfurnished,Lifescapes Siddhant,1 Covered,1.0,1.0,1.45,1,Girgaon Mumbai,Apartment,1,0,0,3815.79
384.0,Under Construction,5.0,New Property,Semi-Furnished,AV Pride,1 Open,2.0,1.0,0.34,1,Nalasopara West Mumbai,Apartment,1,1,1,885.42
508.0,Ready to Move,16.0,Resale,Unfurnished,Kanakia Sevens,Unknown,2.0,1.0,1.2,1,Marol Mumbai,Apartment,0,1,1,2362.2
415.0,Ready to Move,1.0,Resale,Furnished,Gokul Nagri 2,1 Open,1.0,2.0,1.08,1,Kandivali East Mumbai,Apartment,0,0,1,2602.41
379.0,Ready to Move,10.0,New Property,Semi-Furnished,Hiranandani Regent Hill,1 Covered,2.0,2.0,1.77,1,Powai Mumbai,Apartment,1,0,1,4670.18
450.0,Ready to Move,3.0,Resale,Semi-Furnished,Sector 8 Charkop Mumbai,Unknown,2.0,1.0,1.0,1,Sector 8 Charkop Mumbai,Apartment,1,0,0,2222.22
